үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,PricePerArea
186.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,1,2018,0,Вакум,9,Бүргэд,61.3,2,0,2,1,3.034257748776509
530.0,"УБ — Баянзүрх, 15-р хороолол",Паркет,2,2022,1,Вакум,12,Бүргэд,123.0,9,0,6,1,4.308943089430894
204.33,"УБ — Баянзүрх, Чулуун овоо",Паркет,1,2024,0,Вакум,16,Бүргэд,68.11,12,1,3,1,3.0
220.0,"УБ — Баянзүрх, Сансар",Паркет,1,2013,1,Вакум,13,Бүргэд,65.0,11,0,2,1,3.3846153846153846
409.53,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,2018,0,Вакум,16,Бүргэд,80.3,8,0,3,1,5.1
516.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2022,1,Вакум,15,Бүргэд,122.71,15,0,5,1,4.205036264363133
205.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,61.95,13,0,5,0,3.3091202582728005
190.0,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Паркет,1,2024,1,Вакум,16,Бүргэд,48.75,3,0,2,0,3.8974358974358974
217.5,"УБ — Баянзүрх, Баянзүрх, Хороо 8",Паркет,1,2024,0,Вакум,16,Бүргэд,75.0,12,0,3,1,2.9
165.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2020,0,Вакум,6,Вакум,43.0,3,0,3,1,3.8372093023255816
409.2,"УБ — Хан-Уул, King Tower",Паркет,1,2023,1,Вакум,16,Бүргэд,93.0,7,0,3,1,4.3999999999999995
115.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2012,0,Вакум,10,Бүргэд,39.0,4,0,2,1,2.948717948717949
126.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2012,0,Вакум,16,Төмөр,51.0,16,0,2,1,2.4705882352941178
572.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Ламинат,0,2024,0,Вакум,25,Бүргэд,110.0,20,0,4,0,5.2
128.0,"УБ — Баянзүрх, Баянзүрх, Хороо 10",Паркет,1,2021,0,Вакум,12,Бүргэд,50.0,5,0,2,1,2.56
427.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2021,0,Вакум,15,Бүргэд,115.0,1,1,3,1,3.7130434782608694
140.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2000,0,Вакум,5,Бүргэд,30.0,4,0,3,1,4.666666666666667
271.59999999999997,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,77.6,15,0,3,1,3.5
299.0,"УБ — Хан-Уул, Яармаг",Паркет,2,2024,1,Төмөр вакум,17,Бүргэд,96.87,16,1,4,1,3.086610921854031
115.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2013,0,Вакум,5,Бүргэд,37.2,5,1,3,1,3.0913978494623655
105.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2014,0,Вакум,10,Бүргэд,35.0,8,0,2,1,3.0
217.0,"УБ — Баянзүрх, Бөхийн Өргөө",Паркет,1,2015,1,Вакум,9,Бүргэд,73.5,9,1,3,1,2.9523809523809526
427.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,0,2013,0,Вакум,15,Төмөр,115.0,1,0,3,1,3.7130434782608694
123.0,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв",Паркет,1,2011,0,Вакум,16,Бүргэд,39.0,12,0,2,1,3.1538461538461537
165.0,"УБ — Баянгол, 10-р хороолол",Паркет,0,2016,0,Вакум,5,Бүргэд,66.08,1,0,3,1,2.4969733656174333
194.5,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,16,Төмөр,58.94,15,1,2,1,3.2999660671869697
285.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2011,0,Вакум,10,Бүргэд,97.0,10,0,5,1,2.9381443298969074
145.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,15,Төмөр вакум,53.0,12,1,2,1,2.7358490566037736
353.59999999999997,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,10,Төмөр,104.0,1,0,6,1,3.3999999999999995
130.0,"УБ — Налайх, Налайх, Хороо 5",Паркет,0,2000,0,Вакум,5,Бүргэд,58.0,1,1,4,1,2.2413793103448274
145.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,1,1987,0,Вакум,9,Бүргэд,30.0,7,0,3,1,4.833333333333333
383.79999999999995,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2023,0,Вакум,16,Вакум,101.0,11,1,4,1,3.7999999999999994
171.234,"УБ — Баянзүрх, Баянзүрх дүүрэг",Паркет,1,2024,0,Вакум,15,Бүргэд,54.36,15,0,2,0,3.1500000000000004
75.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,0,1990,0,Вакум,9,Бүргэд,27.0,1,0,1,1,2.7777777777777777
420.0,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Паркет,2,2010,1,Модон вакум,10,Бүргэд,112.0,8,0,5,1,3.75
521.37,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Паркет,1,2019,1,Вакум,16,Төмөр,115.86,7,1,5,1,4.5
220.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,2,1989,0,Вакум,9,Бүргэд,90.0,4,0,5,1,2.4444444444444446
225.0,"УБ — Баянзүрх, 13-р хороолол",Цемент,2,1990,0,Вакум,10,Бүргэд,70.0,8,0,4,1,3.2142857142857144
550.0,"УБ — Хан-Уул, Japan town",Паркет,1,2012,1,Вакум,7,Төмөр вакум,104.0,2,0,5,1,5.288461538461538
405.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2020,0,Вакум,16,Бүргэд,90.0,15,0,5,1,4.5
126.0,"УБ — Баянгол, Баянгол, Хороо 18",Паркет,1,2015,0,Вакум,12,Бүргэд,36.25,4,0,2,1,3.475862068965517
222.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2012,1,Вакум,15,Бүргэд,74.0,10,0,4,1,3.0
179.0,"УБ — Баянзүрх, Офицер",Паркет,1,2022,0,Вакум,13,Төмөр,48.55,2,0,2,1,3.68692070030896
288.0,УБ — Сүхбаатар,Паркет,0,2019,1,Вакум,16,Бүргэд,72.0,14,1,3,1,4.0
125.0,"УБ — Сонгинохайрхан, Москва хороолол",Паркет,1,2015,0,Вакум,16,Бүргэд,49.2,9,0,3,1,2.540650406504065
462.0,УБ — Сүхбаатар,Паркет,1,2024,0,Вакум,16,Бүргэд,75.0,13,0,3,1,6.16
191.70000000000002,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,16,Бүргэд,71.0,14,0,4,1,2.7
123.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2011,0,Вакум,12,Бүргэд,39.0,9,1,2,1,3.1538461538461537
719.55,"УБ — Хан-Уул, Хүннү",Паркет,3,2023,0,Вакум,22,Бүргэд,117.0,18,0,6,1,6.1499999999999995
200.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2010,0,Вакум,10,Бүргэд,62.78,3,0,4,1,3.1857279388340234
293.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Паркет,1,2016,0,Вакум,12,Төмөр,72.11,6,0,2,1,4.063236721675218
315.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2023,0,Вакум,10,Бүргэд,59.01,8,1,4,1,5.338078291814947
636.282,"УБ — Хан-Уул, Хүннү",Паркет,2,2019,1,Вакум,16,Төмөр,117.83,12,0,6,1,5.4
297.369,УБ — Сүхбаатар,Паркет,1,2023,0,Модон вакум,16,Төмөр вакум,80.37,15,0,4,1,3.7
250.0,"УБ — Сүхбаатар, Цирк",Паркет,1,1984,0,Вакум,5,Төмөр вакум,54.0,2,0,3,1,4.62962962962963
385.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2018,0,Вакум,16,Төмөр,70.2,3,1,3,1,5.484330484330484
130.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 38",Паркет,1,2017,0,Вакум,9,Бүргэд,47.0,5,0,4,1,2.765957446808511
556.8,"УБ — Хан-Уул, Хүннү",Паркет,2,2023,1,Вакум,25,Төмөр,96.0,2,1,6,1,5.8
424.32,"УБ — Баянзүрх, Баянзүрх, Хороо 36",Паркет,0,2012,1,Вакум,16,Бүргэд,99.84,12,1,3,1,4.25
230.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,1995,0,Вакум,9,Бүргэд,70.0,5,1,3,1,3.2857142857142856
156.86,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,12,Төмөр,68.2,7,0,4,0,2.3000000000000003
103.7,"УБ — Хан-Уул, Хан-Уул, Хороо 16",Паркет,1,2015,0,Вакум,9,Бүргэд,42.0,8,0,1,1,2.469047619047619
581.13,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2024,1,Вакум,16,Бүргэд,105.66,6,0,3,1,5.5
143.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2019,0,Вакум,15,Бүргэд,55.0,15,0,2,1,2.6
120.0,"УБ — Хан-Уул, Хан-Уул, Хороо 21",Паркет,1,2015,0,Вакум,9,Төмөр,49.23,2,0,2,1,2.4375380865326024
197.525,"УБ — Хан-Уул, Буянт Ухаа хороолол",Паркет,1,2020,0,Модон вакум,16,Төмөр вакум,79.01,10,0,4,1,2.5
135.0,"УБ — Баянгол, 10-р хороолол",Паркет,0,2008,0,Вакум,12,Бүргэд,43.0,4,0,2,1,3.13953488372093
115.0,"УБ — Баянзүрх, 14-р хороолол",Паркет,1,2012,0,Вакум,12,Бүргэд,42.0,12,1,3,1,2.738095238095238
465.06200000000007,"УБ — Хан-Уул, Хүннү",Мод,1,2024,1,Төмөр вакум,15,Төмөр вакум,75.01,12,0,3,1,6.2
100.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2015,0,Вакум,6,Бүргэд,34.0,6,1,2,1,2.9411764705882355
158.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2018,0,Вакум,12,Төмөр,45.1,10,0,3,1,3.5033259423503327
123.60000000000001,"УБ — Баянгол, 10-р хороолол",Паркет,1,2008,0,Вакум,10,Бүргэд,41.2,5,0,2,1,3.0
244.47499999999997,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Төмөр вакум,16,Төмөр,69.85,9,1,3,1,3.5
310.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2018,0,Вакум,10,Бүргэд,59.0,8,0,3,1,5.254237288135593
159.0,"УБ — Баянгол, 10-р хороолол",Паркет,0,2010,0,Вакум,12,Бүргэд,55.0,1,0,4,1,2.890909090909091
290.0,"УБ — Баянгол, Нарны хороолол",Паркет,1,2018,0,Вакум,23,Бүргэд,55.0,14,0,2,1,5.2727272727272725
475.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2023,0,Вакум,17,Төмөр,108.0,2,0,4,1,4.398148148148148
254.1,"УБ — Сонгинохайрхан, Москва хороолол",Паркет,1,2022,0,Вакум,15,Төмөр,77.0,7,1,3,1,3.3
152.0,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2021,1,Вакум,16,Бүргэд,54.46,9,0,3,1,2.791039294895336
110.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,0,Вакум,16,Төмөр,53.2,6,0,4,0,2.0676691729323307
65.25,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2025,0,Вакум,16,Бүргэд,26.0,6,0,1,0,2.5096153846153846
405.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,2,2020,0,Вакум,16,Бүргэд,90.0,15,0,3,1,4.5
272.15999999999997,"УБ — Хан-Уул, Зайсан",Паркет,1,2017,0,Вакум,9,Төмөр,90.72,4,0,4,1,2.9999999999999996
372.54,"УБ — Сүхбаатар, Сүхбаатар, Хороо 5",Паркет,1,2021,1,Вакум,15,Бүргэд,88.7,14,1,5,1,4.2
295.0,"УБ — Баянгол, Баруун 4 зам",Паркет,1,2019,0,Вакум,16,Бүргэд,73.0,13,0,3,1,4.041095890410959
369.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2012,0,Вакум,17,Төмөр,105.0,16,0,6,1,3.5142857142857142
570.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2021,0,Вакум,16,Төмөр вакум,113.95,11,0,4,1,5.002193944712593
114.0,"УБ — Хан-Уул, Зайсан",Паркет,0,2014,0,Вакум,12,Төмөр,45.6,1,0,2,1,2.5
412.5,"УБ — Хан-Уул, Яармаг",Паркет,2,2024,1,Вакум,16,Бүргэд,75.0,4,0,3,0,5.5
408.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2018,0,Вакум,7,Бүргэд,127.5,7,0,6,1,3.2
89.5,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2024,0,Вакум,12,Бүргэд,38.0,4,0,2,0,2.3552631578947367
245.664,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,0,Вакум,16,Бүргэд,76.77,16,1,3,1,3.2
145.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2015,0,Вакум,12,Бүргэд,54.4,10,0,3,1,2.6654411764705883
185.0,"УБ — Баянгол, Нарны хороолол",Паркет,1,2016,0,Вакум,7,Бүргэд,53.0,1,0,2,1,3.490566037735849
160.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2010,0,Вакум,10,Бүргэд,64.7,2,0,4,1,2.472952086553323
405.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2015,1,Вакум,16,Бүргэд,99.0,15,0,3,1,4.090909090909091
677.0,"УБ — Баянзүрх, Олимп хотхон",Паркет,1,2024,0,Вакум,14,Төмөр,127.0,7,0,4,1,5.330708661417323
140.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2018,0,Вакум,12,Бүргэд,56.0,12,0,2,1,2.5
363.8,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Паркет,0,2014,1,Вакум,9,Төмөр вакум,108.0,7,0,3,1,3.3685185185185187
290.25,"УБ — Баянгол, Төмөр зам",Паркет,1,2021,0,Вакум,16,Төмөр вакум,77.4,16,1,2,1,3.7499999999999996
286.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,52.0,4,1,2,0,5.5
378.0,"УБ — Чингэлтэй, Хүнсний 4-р дэлгүүр",Паркет,1,2023,0,Вакум,16,Төмөр,70.0,5,0,2,1,5.4
230.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,0,Вакум,16,Бүргэд,72.0,4,1,2,1,3.1944444444444446
120.0,"УБ — Баянзүрх, Баянзүрх дүүрэг",Паркет,1,2013,1,Вакум,12,Бүргэд,50.0,5,0,2,1,2.4
155.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2017,0,Вакум,12,Бүргэд,60.5,6,1,2,1,2.56198347107438
115.0,"УБ — Хан-Уул, Зайсан",Паркет,0,2023,0,Вакум,14,Төмөр вакум,45.3,1,0,2,1,2.5386313465783665
268.0,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,0,2011,0,Вакум,10,Төмөр,60.0,1,0,3,1,4.466666666666667
659.6,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,0,2024,0,Вакум,25,Бүргэд,136.0,19,0,6,0,4.8500000000000005
169.23199999999997,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2018,0,Вакум,15,Бүргэд,60.44,12,1,4,1,2.8
170.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2008,0,Вакум,12,Бүргэд,49.8,12,0,2,1,3.413654618473896
703.5,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2018,1,Вакум,14,Бүргэд,140.7,7,1,8,1,5.0
160.0,"УБ — Баянзүрх, Офицер",Паркет,1,2014,0,Вакум,10,Төмөр,54.2,8,0,2,1,2.952029520295203
350.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2022,0,Вакум,12,Бүргэд,64.0,4,0,4,1,5.46875
320.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2014,0,Вакум,12,Бүргэд,80.0,8,1,4,1,4.0
128.4,"УБ — Сүхбаатар, 100 айл",Паркет,1,2014,0,Вакум,12,Бүргэд,42.8,6,0,2,1,3.0000000000000004
350.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2021,0,Вакум,17,Бүргэд,75.73,16,1,3,1,4.621682292354417
110.0,"УБ — Баянгол, Баянгол, Хороо 4",Ламинат,1,2011,0,Вакум,16,Бүргэд,43.0,14,0,2,1,2.558139534883721
123.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,15,Төмөр,49.0,10,0,2,1,2.510204081632653
274.0,"УБ — Баянзүрх, Зүүн 4 зам",Паркет,1,2015,0,Вакум,16,Төмөр,88.0,4,0,4,1,3.1136363636363638
270.0,"УБ — Хан-Уул, Хан-Уул, Хороо 20",Паркет,1,2012,0,Вакум,9,Бүргэд,80.0,5,1,5,1,3.375
161.997,"УБ — Баянзүрх, Улаанхуаран",Паркет,1,2024,1,Вакум,23,Төмөр вакум,49.09,8,0,2,0,3.3000000000000003
176.5,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2024,1,Вакум,16,Бүргэд,55.13,13,0,2,0,3.2015236713223287
240.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,0,Вакум,12,Бүргэд,63.5,3,0,5,1,3.779527559055118
75.0,"УБ — Баянзүрх, Амгалан",Паркет,1,2022,0,Вакум,12,Төмөр,27.9,11,0,2,1,2.688172043010753
178.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,2,1998,0,Вакум,12,Бүргэд,50.0,9,0,5,1,3.56
677.645088,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3",Паркет,1,2020,1,Төмөр вакум,24,Төмөр,116.0,7,1,4,1,5.841768
70.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2013,0,Вакум,9,Бүргэд,29.2,5,1,2,1,2.397260273972603
365.20000000000005,"УБ — Хан-Уул, Хан-Уул, Хороо 4",Паркет,2,2019,0,Модон вакум,5,Төмөр вакум,83.0,2,0,4,1,4.4
215.0,"УБ — Баянзүрх, Офицер",Паркет,0,2008,0,Вакум,5,Бүргэд,99.0,2,1,5,1,2.1717171717171717
112.0,"УБ — Баянзүрх, Баянзүрх, Хороо 10",Паркет,1,2024,0,Вакум,16,Бүргэд,47.36,8,1,2,0,2.364864864864865
340.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,1,2018,0,Вакум,11,Бүргэд,97.0,7,0,3,1,3.5051546391752577
195.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2018,0,Вакум,12,Бүргэд,54.0,9,0,3,1,3.611111111111111
67.0,"УБ — Сонгинохайрхан, 5 шар",Паркет,1,2014,0,Вакум,16,Бүргэд,27.0,9,0,2,1,2.4814814814814814
145.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2022,0,Вакум,16,Бүргэд,45.0,2,0,2,1,3.2222222222222223
132.5,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Паркет,2,2024,1,Вакум,13,Төмөр,53.0,8,1,3,0,2.5
110.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,0,2013,0,Вакум,12,Бүргэд,40.0,3,0,3,1,2.75
125.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2000,0,Вакум,9,Бүргэд,47.0,4,1,2,1,2.6595744680851063
96.0,"УБ — Баянзүрх, Өгөөмөр захын зүүн",Паркет,1,2015,0,Вакум,5,Бүргэд,34.0,1,0,2,1,2.823529411764706
120.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2000,0,Вакум,6,Бүргэд,47.0,6,0,2,1,2.5531914893617023
190.0,"УБ — Баянгол, 10-р хороолол",Паркет,2,1980,0,Вакум,5,Бүргэд,70.0,5,0,4,1,2.7142857142857144
120.0,"УБ — Хан-Уул, 19-р хороолол",Паркет,1,2005,0,Вакум,6,Төмөр,47.0,6,0,2,1,2.5531914893617023
75.0,"УБ — Баянзүрх, Баянзүрх, Хороо 2",Паркет,0,2010,0,Вакум,5,Бүргэд,35.55,1,0,3,1,2.109704641350211
